HDPE2 Time,HDPE2 Stress,HDPE2 Strain,,HDPE3 Time,HDPE3 Stress,HDPE3 Strain,,LDPE2 Time ,LDPE2 Stress,LDPE2 Strain,,LDPE3 Time,LDPE3 Stress,LDPE3 Strain,,PP2 Time ,PP2 Stress,PP2 Strain,,PP3 Time ,PP3 Stress,PP3 Strain ,,PET2 Time ,PET2 Stress,PET2 Strain,,PET3 Time ,PET3 Stress,PET3 Strain,,HDPE1 Time,HDPE1 Stress,HDPE1 Strain,,LDPE1 Time,LDPE1 Stress,LDPE1 Strain,,PET1 Time,PET1 Stress,PET1 Strain,,PP1 Time ,PP1 Stress,PP1 Strain
1.113999963,4.317220204,3.515067431,,1.111999989,5.573305361,3.508950866,,1.111999989,1.22696024,3.51189601,,1.113000035,1.587893819,3.514387935,,1.111999989,4.571605855,3.509857081,,1.111999989,3.677618146,3.510763075,,1.113999963,4.584767202,3.359105057,,1.111999989,5.013691697,3.510536576,,1.113000035,0.715796754,0.332355391,,1.111999989,1.22696024,3.51189601,,1.22300005,1.299501061,0.357394411,,1.113000035,0.594539176,0.330857349
1.213999987,4.46101033,3.834722029,,1.212000012,5.834348801,3.827925748,,1.212000012,1.295412551,3.828831742,,1.213000059,1.679290692,3.832003605,,1.212000012,4.74841839,3.828152468,,1.212000012,3.824392448,3.827246031,,1.213999987,4.821636072,3.662095828,,1.212000012,5.265171782,3.827246031,,1.213000059,0.765987794,0.358036436,,1.212000012,1.295412551,3.828831742,,1.322999954,1.391143808,0.387997643,,1.213000059,0.651056566,0.360818555
1.31400001,4.588627844,4.151884481,,1.312000036,6.070356496,4.144861923,,1.312000036,1.360470574,4.146447633,,1.312999964,1.765683514,4.149392777,,1.312000036,4.917070793,4.145767917,,1.312000036,3.968855108,4.1450882,,1.31400001,5.043892655,3.966169686,,1.312000036,5.520613848,4.1450882,,1.312999964,0.821768252,0.386927609,,1.312000036,1.360470574,4.146447633,,1.422999978,1.476450538,0.417102806,,1.312999964,0.698236581,0.38821166
1.414000034,4.708071091,4.469273653,,1.411999941,6.28651128,4.462251095,,1.411999941,1.421257016,4.462930369,,1.412999988,1.846217501,4.466102232,,1.411999941,5.064269547,4.462477372,,1.411999941,4.102871355,4.461118381,,1.414000034,5.251594575,4.268727181,,1.411999941,5.776651418,4.461571378,,1.412999988,0.887438234,0.419884925,,1.411999941,1.421257016,4.462930369,,1.523000002,1.566358895,0.447064013,,1.412999988,0.751358407,0.418386857
1.514000058,4.820858191,4.786436548,,1.511999965,6.474769313,4.779413547,,1.511999965,1.477987718,4.779866543,,1.513000011,1.922486618,4.783264684,,1.511999965,5.204873418,4.779639824,,1.511999965,4.235873737,4.779186827,,1.514000058,5.448656907,4.571718164,,1.511999965,6.03892585,4.778280833,,1.513000011,0.946249785,0.450060149,,1.511999965,1.477987718,4.779866543,,1.623000026,1.659231095,0.47830927,,1.513000011,0.808451482,0.449846132
1.613999963,4.934007834,5.104051996,,1.611999989,6.652191723,5.097028995,,1.611999989,1.532358285,5.097935432,,1.613000035,1.991885505,5.101333572,,1.611999989,5.338780362,5.097255715,,1.611999989,4.362320839,5.097482435,,1.613999963,5.646703676,4.875358956,,1.611999989,6.304771373,5.096123002,,1.613000035,1.002195529,0.480021356,,1.611999989,1.532358285,5.097935432,,1.72300005,1.74399081,0.50805646,,1.613000035,0.859802483,0.480235373
1.713999987,5.042563439,5.420761451,,1.712000012,6.818774211,5.41396517,,1.712000012,1.580757775,5.413059176,,1.713000059,2.056367634,5.416683594,,1.712000012,5.46230739,5.414418167,,1.712000012,4.482400101,5.414418167,,1.713999987,5.848750654,5.178349516,,1.712000012,6.569788788,5.412605737,,1.713000059,1.061106252,0.510410597,,1.712000012,1.580757775,5.413059176,,1.822999954,1.827607718,0.537589684,,1.713000059,0.912039111,0.510838579
1.81400001,5.145744387,5.737697626,,1.812000036,6.976299424,5.731354342,,1.812000036,1.628825816,5.732034059,,1.812999964,2.119131064,5.735205479,,1.812000036,5.581322264,5.731807339,,1.812000036,4.600606426,5.732713775,,1.81400001,6.054659543,5.482423373,,1.812000036,6.838941592,5.730674625,,1.812999964,1.120736862,0.541013802,,1.812000036,1.628825816,5.732034059,,1.922999978,1.9082005,0.566694822,,1.812999964,0.962122597,0.541013802
1.914000034,5.244665898,6.054407081,,1.911999941,7.127748759,6.047837077,,1.911999941,1.674460267,6.049876227,,1.912999988,2.178174054,6.052821371,,1.911999941,5.686600432,6.048290517,,1.911999941,4.709185795,6.048063797,,1.914000034,6.267937591,5.785847421,,1.911999941,7.113788838,6.048743514,,1.912999988,1.178670877,0.571189026,,1.911999941,1.674460267,6.049876227,,2.023000002,1.993422902,0.597726114,,1.912999988,1.00776132,0.570546975
2.013999939,5.343536011,6.37202253,,2.012000084,7.276939473,6.365452969,,2.012000084,1.715829289,6.366585682,,2.013000011,2.232825451,6.369530826,,2.012000084,5.789087112,6.365226249,,2.012000084,4.815100649,6.364093535,,2.013999939,6.489509008,6.088404916,,2.012000084,7.382416594,6.364773252,,2.013000011,1.235761398,0.601150233,,2.012000084,1.715829289,6.366585682,,2.122999907,2.081094421,0.63046944,,2.013000011,1.055839079,0.600936215
2.114000082,5.438345724,6.688052711,,2.111999989,7.413694223,6.681482707,,2.111999989,1.754435986,6.683748134,,2.112999916,2.286058071,6.686693278,,2.111999989,5.884641607,6.682389143,,2.111999989,4.917648545,6.681935704,,2.114000082,6.71655506,6.391179155,,2.111999989,7.655920981,6.681709427,,2.112999916,1.292304413,0.631539474,,2.111999989,1.754435986,6.683748134,,2.22300005,2.162784324,0.660644611,,2.112999916,1.103523924,0.631967456
2.213999987,5.533757374,7.006800873,,2.211999893,7.551735438,7.000004592,,2.211999893,1.790027247,7.000684309,,2.213000059,2.335130497,7.004535446,,2.211999893,5.977603578,7.000684309,,2.211999893,5.013763675,7.000004592,,2.213999987,6.947120255,6.693953394,,2.211999893,7.928839838,6.998192162,,2.213000059,1.34906697,0.660858628,,2.211999893,1.790027247,7.000684309,,2.322999954,2.238228464,0.689535784,,2.213000059,1.150733925,0.661928662
2.313999891,5.626422191,7.323510328,,2.312000036,7.685193194,7.317167044,,2.312000036,1.823282979,7.316940767,,2.312999964,2.381187004,7.320112188,,2.312000036,6.065283153,7.317620484,,2.312000036,5.106940281,7.316714047,,2.313999891,7.183324407,6.997161122,,2.312000036,8.204505539,7.315354614,,2.312999964,1.406038019,0.691461887,,2.312000036,1.823282979,7.316940767,,2.423000097,2.31546513,0.718640974,,2.312999964,1.195576365,0.692103886
2.414000034,5.716092156,7.64067278,,2.411999941,7.813216155,7.633876499,,2.411999941,1.855944743,7.636141926,,2.413000107,2.427107454,7.639087513,,2.411999941,6.145183448,7.634103219,,2.411999941,5.196527642,7.633423945,,2.414000034,7.422986731,7.301884788,,2.411999941,8.486209279,7.633876499,,2.413000107,1.461908216,0.721423093,,2.411999941,1.855944743,7.636141926,,2.523000002,2.392542415,0.74731813,,2.413000107,1.239990628,0.722065092
2.513999939,5.809753188,7.958742112,,2.512000084,7.943171392,7.952171664,,2.512000084,1.885868967,7.95194583,,2.513000011,2.465732218,7.955343971,,2.512000084,6.226510229,7.952625104,,2.512000084,5.285748926,7.952398384,,2.513999939,7.668575759,7.604658604,,2.512000084,8.763279609,7.950586397,,2.513000011,1.516688341,0.751170282,,2.512000084,1.885868967,7.95194583,,2.622999907,2.474697925,0.77834937,,2.513000011,1.280436493,0.750528231
2.614000082,5.896287217,8.27477185,,2.611999989,8.064989055,8.267975569,,2.611999989,1.914911375,8.269334116,,2.612999916,2.498578592,8.272506423,,2.611999989,6.297027567,8.268428123,,2.611999989,5.365269157,8.268428123,,2.614000082,7.921148051,7.90765001,,2.611999989,9.042224923,8.267748849,,2.612999916,1.572439695,0.781559523,,2.611999989,1.914911375,8.269334116,,2.72300005,2.552833689,0.808524593,,2.612999916,1.32339952,0.781131489
2.713999987,5.981804336,8.591254142,,2.711999893,8.184428995,8.584684581,,2.711999893,1.940614677,8.58513802,,2.713000059,2.537264732,8.588082721,,2.711999893,6.36252125,8.584911301,,2.711999893,5.439671642,8.584684581,,2.713999987,8.173776851,8.209557696,,2.711999893,9.313263005,8.583778587,,2.713000059,1.625773396,0.811092695,,2.711999893,1.940614677,8.58513802,,2.822999954,2.628502989,0.838271783,,2.713000059,1.365782394,0.810878678
2.813999891,6.066925453,8.90773732,,2.812000036,8.303600636,8.901621198,,2.812000036,1.966279443,8.902979746,,2.812999964,2.574390872,8.906152053,,2.812000036,6.428204505,8.902300472,,2.812000036,5.515175659,8.902527192,,2.813999891,8.441442124,8.513198488,,2.812000036,9.584887905,8.901167759,,2.812999964,1.679070985,0.840625867,,2.812000036,1.966279443,8.902979746,,2.923000097,2.703326778,0.868875041,,2.812999964,1.408543071,0.840839885
2.914000034,6.148346641,9.225579932,,2.911999941,8.420723049,9.219009484,,2.911999941,1.989994949,9.219916364,,2.913000107,2.607684946,9.223087785,,2.911999941,6.490363601,9.219009484,,2.911999941,5.584095786,9.218103491,,2.914000034,8.707228489,8.815106174,,2.911999941,9.850077119,9.216970777,,2.913000107,1.732684234,0.871015108,,2.911999941,1.989994949,9.219916364,,3.023000002,2.776884616,0.89926423,,2.913000107,1.451948056,0.872085142
3.013999939,6.22839976,9.542288944,,3.012000084,8.532450224,9.535719382,,3.012000084,2.011744913,9.536172822,,3.013000011,2.637404371,9.539344243,,3.012000084,6.545859073,9.536172822,,3.012000084,5.649468849,9.535492662,,3.013999939,8.983364092,9.118962864,,3.012000084,10.12528019,9.534813389,,3.013000011,1.785344578,0.901190332,,3.012000084,2.011744913,9.536172822,,3.122999907,2.848018756,0.929867488,,3.013000011,1.491320867,0.901404297
3.114000082,6.30755049,9.858772122,,3.111999989,8.641547715,9.85220256,,3.111999989,2.033088344,9.853561994,,3.112999916,2.66707255,9.856733415,,3.111999989,6.597469601,9.853108554,,3.111999989,5.711948874,9.853108554,,3.114000082,9.262203926,9.421737526,,3.111999989,10.4049558,9.851522401,,3.112999916,1.836445674,0.932007555,,3.111999989,2.033088344,9.853561994,,3.22300005,2.91496312,0.959614677,,3.112999916,1.529700651,0.930937521
3.213999987,6.388272121,10.17752073,,3.211999893,8.753137301,10.17095117,,3.211999893,2.053322719,10.17072445,,3.213000059,2.6942897,10.17434931,,3.211999893,6.648380763,10.171177,,3.211999893,5.77154283,10.17049773,,3.213999987,9.542542723,9.724728086,,3.211999893,10.68175139,10.16845902,,3.213000059,1.886349531,0.961968814,,3.211999893,2.053322719,10.17072445,,3.322999954,2.974145191,0.988933832,,3.213000059,1.570369966,0.96132671
3.313999891,6.466552889,10.49377719,,3.312000036,8.862977777,10.48720674,,3.312000036,2.071473049,10.48766018,,3.312999964,2.719580389,10.4908316,,3.312000036,6.694242224,10.48766018,,3.312000036,5.827553409,10.48743346,,3.313999891,9.827728614,10.02880237,,3.312000036,10.97149169,10.48652746,,3.312999964,1.932355716,0.991074004,,3.312000036,2.071473049,10.48766018,,3.423000097,3.020525559,1.018895091,,3.312999964,1.608091186,0.991716003
3.414000034,6.540285843,10.8104862,,3.411999941,8.965530295,10.80368992,,3.411999941,2.088742828,10.80504935,,3.413000107,2.744029306,10.80799405,,3.411999941,6.734910525,10.80437008,,3.411999941,5.880781359,10.80368992,,3.414000034,10.1145934,10.33179293,,3.411999941,11.25178694,10.8034632,,3.413000107,1.978309981,1.020607124,,3.411999941,2.088742828,10.80504935,,3.523000002,3.058826246,1.049284279,,3.413000107,1.646199333,1.022319261
3.513999939,6.616325819,11.12810209,,3.512000084,9.066765392,11.12153253,,3.512000084,2.10451493,11.12017309,,3.513000011,2.764947271,11.12311779,,3.512000084,6.7761659,11.1222118,,3.512000084,5.932246782,11.12153253,,3.513999939,10.40654693,10.63305123,,3.512000084,11.53150438,11.11858694,,3.513000011,2.027612883,1.051424347,,3.512000084,2.10451493,11.12017309,,3.622999907,3.098913448,1.078603434,,3.513000011,1.682190836,1.052066451
3.614000082,6.687643437,11.44435855,,3.611999989,9.164729293,11.43756227,,3.611999989,2.120574338,11.4389217,,3.612999916,2.787722378,11.44209312,,3.611999989,6.810025836,11.43801482,,3.611999989,5.980175046,11.43778899,,3.614000082,10.7056079,10.93799079,,3.611999989,11.81527807,11.43756227,,3.612999916,2.075858141,1.08159957,,3.611999989,2.120574338,11.4389217,,3.72300005,3.143736755,1.108992727,,3.612999916,1.713480671,1.080529537
3.713999987,6.758469157,11.761521,,3.711999893,9.26220131,11.754498,,3.711999893,2.134643959,11.75495144,,3.713000059,2.807191773,11.7585763,,3.711999893,6.844529207,11.75495144,,3.711999893,6.027260745,11.75472472,,3.713999987,10.99686548,11.23968258,,3.711999893,12.09397501,11.75313856,,3.713000059,2.119515483,1.11070476,,3.711999893,2.134643959,11.75495144,,3.822999954,3.189311972,1.139595985,,3.713000059,1.743920806,1.109420762
3.813999891,6.825615645,12.07800418,,3.812000036,9.357277546,12.0712079,,3.812000036,2.148219843,12.07301988,,3.812999964,2.826779747,12.0761913,,3.812000036,6.876323919,12.07166045,,3.812000036,6.071615903,12.07188717,,3.813999891,11.29112322,11.54267314,,3.812000036,12.37875375,12.0703019,,3.812999964,2.162979692,1.13980995,,3.812000036,2.148219843,12.07301988,,3.923000097,3.231211108,1.168701071,,3.812999964,1.7784241,1.139167951
3.914000034,6.893396151,12.39539335,,3.911999941,9.453245535,12.3888229,,3.911999941,2.160472279,12.38972978,,3.913000107,2.843850947,12.39335464,,3.911999941,6.906164845,12.38950306,,3.911999941,6.114245582,12.38950306,,3.914000034,11.59466992,11.84523106,,3.911999941,12.66095359,12.38723763,,3.913000107,2.209481373,1.170199139,,3.911999941,2.160472279,12.38972978,,4.022999763,3.271641118,1.196950297,,3.913000107,1.81234382,1.170199139
4.013999939,6.956512249,12.71300835,,4.012000084,9.54189117,12.70621207,,4.012000084,2.172520995,12.70734479,,4.013000011,2.860293103,12.71006365,,4.012000084,6.930713982,12.70689223,,4.012000084,6.152607414,12.70643879,,4.013999939,11.89998846,12.15038736,,4.012000084,12.94581726,12.70621207,,4.013000011,2.252470209,1.199518398,,4.012000084,2.172520995,12.70734479,,4.123000145,3.317395296,1.22712552,,4.013000011,1.846252705,1.201444397
4.113999844,7.020087821,13.03017169,,4.111999989,9.625935288,13.02337541,,4.111999989,2.183448897,13.02473396,,4.112999916,2.877089406,13.02767954,,4.111999989,6.953901104,13.02382796,,4.111999989,6.189366282,13.02337541,,4.113999844,12.19643888,12.45251264,,4.111999989,13.21985956,13.02201598,,4.112999916,2.297416594,1.229265588,,4.111999989,2.183448897,13.02473396,,4.22300005,3.360498038,1.257728674,,4.112999916,1.873697604,1.230977621
4.214000225,7.081960031,13.34756086,,4.211999893,9.714106239,13.34099042,,4.211999893,2.19206099,13.34053786,,4.212999821,2.891180043,13.34348256,,4.211999893,6.977133484,13.34144386,,4.211999893,6.224733469,13.34053786,,4.214000225,12.49293762,12.75506971,,4.211999893,13.49348749,13.33872499,,4.212999821,2.339871487,1.259226742,,4.211999893,2.19206099,13.34053786,,4.322999954,3.400429637,1.287903898,,4.212999821,1.895784647,1.259226742
4.31400013,7.140478643,13.66426988,,4.311999798,9.796783058,13.65747359,,4.311999798,2.200796473,13.65747359,,4.313000202,2.904238825,13.6604183,,4.311999798,6.994990391,13.65815287,,4.311999798,6.258615804,13.65792703,,4.31400013,12.78191033,13.05892725,,4.311999798,13.7619087,13.65634088,,4.313000202,2.386516534,1.290471999,,4.311999798,2.200796473,13.65747359,,4.422999859,3.436467037,1.318293191,,4.313000202,1.926626061,1.289188001
4.414000034,7.197682997,13.98052633,,4.412000179,9.87393307,13.97373005,,4.412000179,2.208567638,13.97418349,,4.413000107,2.915394186,13.97667475,,4.412000179,7.009541317,13.97440933,,4.412000179,6.288252669,13.97327661,,4.414000034,13.06373024,13.36170106,,4.412000179,14.02853986,13.97305078,,4.413000107,2.430351377,1.321075258,,4.412000179,2.208567638,13.97418349,,4.522999763,3.472742823,1.34846831,,4.413000107,1.954898799,1.320219189
4.513999939,7.254129152,14.29836895,,4.512000084,9.954650956,14.2917985,,4.512000084,2.215952715,14.29021323,,4.513000011,2.925319663,14.29315793,,4.512000084,7.026531487,14.29270538,,4.512000084,6.320981018,14.29270538,,4.513999939,13.33971491,13.6636096,,4.512000084,14.29484802,14.2888538,,4.513000011,2.472500493,1.351036412,,4.512000084,2.215952715,14.29021323,,4.623000145,3.507554977,1.377787569,,4.513000011,1.98298563,1.350822447
4.613999844,7.305418313,14.61326597,,4.611999989,10.02398759,14.60646969,,4.611999989,2.22351401,14.6085084,,4.612999916,2.937880691,14.61190654,,4.611999989,7.035294064,14.60669552,,4.611999989,6.345729025,14.6076024,,4.613999844,13.61061232,13.96746629,,4.611999989,14.55494827,14.60669552,,4.612999916,2.512663853,1.380141602,,4.611999989,2.22351401,14.6085084,,4.72300005,3.545914745,1.408604792,,4.612999916,2.010660727,1.380997671
4.714000225,7.359453271,14.93178786,,4.711999893,10.09634948,14.92521829,,4.711999893,2.230243605,14.92544501,,4.712999821,2.947919979,14.92861555,,4.711999893,7.048851445,14.92567173,,4.711999893,6.370664839,14.92476485,,4.714000225,13.87652509,14.27024095,,4.711999893,14.81162413,14.92340454,,4.712999821,2.553581596,1.409888791,,4.711999893,2.230243605,14.92544501,,4.822999954,3.57891737,1.437709982,,4.712999821,2.034669762,1.410316825
4.81400013,7.407556478,15.24713743,,4.811999798,10.16044394,15.24102131,,4.811999798,2.23608306,15.24192642,,4.813000202,2.956630469,15.24509873,,4.811999798,7.057138386,15.24192642,,4.811999798,6.394905914,15.2428333,,4.81400013,14.13009223,14.57301561,,4.811999798,15.06373414,15.24011443,,4.813000202,2.59555842,1.439636085,,4.811999798,2.23608306,15.24192642,,4.922999859,3.616111316,1.467457172,,4.813000202,2.058111952,1.439208051
4.914000034,7.457061559,15.56565932,,4.912000179,10.22586701,15.55908976,,4.912000179,2.241821923,15.56044831,,4.913000107,2.966766487,15.56384733,,4.912000179,7.065745122,15.55976992,,4.912000179,6.414980015,15.55931648,,4.914000034,14.38151353,14.87578858,,4.912000179,15.31514924,15.55727777,,4.913000107,2.636149544,1.469383274,,4.912000179,2.241821923,15.56044831,,5.022999763,3.649423086,1.49784636,,4.913000107,2.085092843,1.469383274
5.013999939,7.504710812,15.88350105,,5.012000084,10.28990128,15.87693148,,5.012000084,2.245924703,15.87670476,,5.013000011,2.974371034,15.87942363,,5.012000084,7.073048764,15.87738492,,5.012000084,6.435759127,15.87647982,,5.013999939,14.6187155,15.18072899,,5.012000084,15.5616446,15.87557294,,5.013000011,2.677398036,1.500414462,,5.012000084,2.245924703,15.87670476,,5.123000145,3.685378391,1.527807619,,5.013000011,2.111797914,1.500628532
5.113999844,7.548564931,16.20066438,,5.111999989,10.34491912,16.19409482,,5.111999989,2.249994194,16.1938681,,5.112999916,2.982196848,16.19704041,,5.111999989,7.077028067,16.19499993,,5.111999989,6.454254473,16.19432154,,5.113999844,14.84349452,15.48241993,,5.111999989,15.79918199,16.19137595,,5.112999916,2.716887501,1.529947687,,5.111999989,2.249994194,16.1938681,,5.22300005,3.724259584,1.559694876,,5.112999916,2.136583655,1.530161652
5.214000225,7.588267238,16.51737428,,5.211999893,10.39901081,16.510578,,5.211999893,2.253633812,16.510578,,5.212999821,2.989894947,16.51374853,,5.211999893,7.077747074,16.51125639,,5.211999893,6.471751359,16.51148311,,5.214000225,15.0584827,15.78584483,,5.211999893,16.02781674,16.50876601,,5.212999821,2.753850619,1.559480911,,5.211999893,2.253633812,16.510578,,5.322999954,3.755842201,1.5892281,,5.212999821,2.158142059,1.559694876
5.31400013,7.629737756,16.83385746,,5.311999798,10.45094406,16.82706118,,5.311999798,2.257908831,16.82773957,,5.313000202,2.997579738,16.83068515,,5.311999798,7.078611248,16.82751285,,5.311999798,6.484232472,16.82706118,,5.31400013,15.27258607,16.09035175,,5.311999798,16.25250206,16.82706118,,5.313000202,2.796466665,1.590940133,,5.311999798,2.257908831,16.82773957,,5.422999859,3.783126327,1.615123084,,5.313000202,2.182347077,1.590298134
5.414000034,7.668060955,17.15034064,,5.412000179,10.49923634,17.14354258,,5.412000179,2.260450611,17.14422274,,5.413000107,3.003543049,17.14739505,,5.412000179,7.078690237,17.14399602,,5.412000179,6.496282948,17.14309092,,5.414000034,15.46420796,16.3916092,,5.412000179,16.45955842,17.14241076,,5.413000107,2.835292834,1.621115357,,5.412000179,2.260450611,17.14422274,,5.522999763,3.822242813,1.645512378,,5.413000107,2.20860848,1.621543391
5.513999939,7.701997086,17.46637037,,5.512000084,10.5437406,17.45979904,,5.512000084,2.263424978,17.46115936,,5.513000011,3.008669156,17.46410495,,5.512000084,7.077393974,17.46070592,,5.512000084,6.511300192,17.46138608,,5.513999939,15.65236351,16.69438387,,5.512000084,16.66806252,17.45889393,,5.513000011,2.869913576,1.649578548,,5.512000084,2.263424978,17.46115936,,5.623000145,3.863458395,1.677827669,,5.513000011,2.230015764,1.651290581
5.613999844,7.737516535,17.78489226,,5.611999989,10.58987444,17.77832093,,5.611999989,2.265623006,17.77877437,,5.612999916,3.014824536,17.78217339,,5.611999989,7.076683507,17.77877437,,5.611999989,6.520454329,17.77786926,,5.613999844,15.83011851,16.9980255,,5.611999989,16.86215485,17.77696238,,5.612999916,2.905899178,1.678897703,,5.611999989,2.265623006,17.77877437,,5.72300005,3.898949983,1.707788823,,5.612999916,2.247548838,1.678469668
5.714000225,7.771847978,18.10296071,,5.711999893,10.63270441,18.09639114,,5.711999893,2.267802217,18.09548426,,5.712999821,3.02028334,18.09842985,,5.711999893,7.074277566,18.09684281,,5.711999893,6.530135205,18.09525755,,5.714000225,15.99099085,17.30123196,,5.711999893,17.04418783,18.093899,,5.712999821,2.945843176,1.709500961,,5.711999893,2.267802217,18.09548426,,5.822999954,3.936285792,1.737964047,,5.712999821,2.272272039,1.709072926
5.81400013,7.800160743,18.41785684,,5.811999798,10.66744325,18.411514,,5.811999798,2.268259228,18.41309927,,5.813000202,3.024742664,18.41604486,,5.811999798,7.068426881,18.41242088,,5.811999798,6.540514491,18.41355271,,5.81400013,16.14438622,17.60487191,,5.811999798,17.21957666,18.411514,,5.813000202,2.982796773,1.739890149,,5.811999798,2.268259228,18.41309927,,5.922999859,3.970939596,1.76835334,,5.813000202,2.295616712,1.73967608
5.914000034,7.830199634,18.73592529,,5.912000179,10.70027302,18.72935573,,5.912000179,2.268988345,18.72912901,,5.913000107,3.028800368,18.73230132,,5.912000179,7.062429748,18.72958245,,5.912000179,6.543588367,18.72867734,,5.914000034,16.28156067,17.90699803,,5.912000179,17.37661329,18.72754374,,5.913000107,3.01897856,1.770065268,,5.912000179,2.268988345,18.72912901,,6.022999763,4.002027238,1.797458425,,5.913000107,2.315766555,1.768995235
6.013999939,7.856177091,19.05240847,,6.012000084,10.73229015,19.04583891,,6.012000084,2.270918246,19.04629235,,6.013000011,3.032789746,19.04946465,,6.012000084,7.056934297,19.04651907,,6.012000084,6.550763191,19.04606563,,6.013999939,16.40356406,18.21063798,,6.012000084,17.52251327,19.0449338,,6.013000011,3.054426806,1.799384528,,6.012000084,2.270918246,19.04629235,,6.123000145,4.037112127,1.826777685,,6.013000011,2.33977502,1.799598493
6.113999844,7.879186602,19.36911837,,6.111999989,10.75915627,19.36209537,,6.111999989,2.271060813,19.36277552,,6.112999916,3.035891073,19.36594606,,6.111999989,7.047488577,19.36277552,,6.111999989,6.553442379,19.36232208,,6.113999844,16.51906303,18.51319589,,6.111999989,17.65455741,19.36141521,,6.112999916,3.088678891,1.829345682,,6.111999989,2.271060813,19.36277552,,6.22300005,4.070283064,1.85588277,,6.112999916,2.365897849,1.83105782
6.214000225,7.903447589,19.68605498,,6.211999893,10.788014,19.6792587,,6.211999893,2.270657537,19.67767166,,6.212999821,3.039324699,19.68107069,,6.211999893,7.040674662,19.67903198,,6.211999893,6.556305706,19.67857854,,6.214000225,16.62017909,18.81488684,,6.211999893,17.7734548,19.67676656,,6.212999821,3.12268772,1.858878907,,6.211999893,2.270657537,19.67767166,,6.322999954,4.105061557,1.886486028,,6.212999821,2.384967985,1.860591044
6.31400013,7.92345328,20.00344327,,6.311999798,10.81135352,19.99664699,,6.311999798,2.27227426,19.99710043,,6.313000202,3.043638431,20.00027273,,6.311999798,7.032052555,19.99664699,,6.311999798,6.55769592,19.99619355,,6.31400013,16.71692317,19.11939376,,6.311999798,17.88902945,19.99574188,,6.313000202,3.158197049,1.889910094,,6.311999798,2.27227426,19.99710043,,6.422999859,4.139561131,1.917089286,,6.313000202,2.404253682,1.88969613
6.414000034,7.940513792,20.31902134,,6.412000179,10.8312705,20.31245001,,6.412000179,2.270757044,20.31313017,,6.413000107,3.045554961,20.31607575,,6.412000179,7.020910508,20.31290345,,6.412000179,6.557682715,20.31335689,,6.414000034,16.7906891,19.42195168,,6.412000179,17.98173498,20.31222329,,6.413000107,3.190870303,1.920513353,,6.412000179,2.270757044,20.31313017,,6.522999763,4.174316953,1.948334439,,6.413000107,2.424914675,1.919229354
6.513999939,7.958407012,20.63708979,,6.512000084,10.85178341,20.63097189,,6.512000084,2.271405109,20.63074517,,6.513000011,3.048159328,20.63369076,,6.512000084,7.013461698,20.63119861,,6.512000084,6.558773611,20.63142533,,6.513999939,16.86409516,19.72580837,,6.512000084,18.07040356,20.63006678,,6.513000011,3.222573047,1.951116611,,6.512000084,2.271405109,20.63074517,,6.623000145,4.207181836,1.978723733,,6.513000011,2.446599679,1.949618647
6.613999844,7.974207079,20.95425135,,6.611999989,10.86675833,20.94790851,,6.611999989,2.271079991,20.94994722,,6.612999916,3.051985436,20.95266608,,6.611999989,7.000324449,20.94813523,,6.611999989,6.555048278,20.94790851,,6.613999844,16.92686275,20.02923326,,6.611999989,18.1434121,20.94790851,,6.612999916,3.251026862,1.979793766,,6.611999989,2.271079991,20.94994722,,6.72300005,4.242690254,2.008684887,,6.612999916,2.467034466,1.980221905
6.714000225,7.988448664,21.27209485,,6.711999893,10.88290363,21.26552352,,6.711999893,2.269780062,21.26484513,,6.712999821,3.053988964,21.26824238,,6.711999893,6.99003078,21.26552352,,6.711999893,6.551182823,21.26461841,,6.714000225,16.97608911,20.33200623,,6.711999893,18.19988938,21.26416497,,6.712999821,3.280277998,2.009113026,,6.711999893,2.269780062,21.26484513,,6.822999954,4.274772313,2.037362042,,6.712999821,2.48850771,2.011039128
6.81400013,7.997937534,21.58721771,,6.811999798,10.89009442,21.58042143,,6.811999798,2.268841255,21.58200669,,6.813000202,3.055200178,21.58563244,,6.811999798,6.972371984,21.58110159,,6.811999798,6.546420148,21.58110159,,6.81400013,17.02259117,20.6343474,,6.811999798,18.24355063,21.58042143,,6.813000202,3.309549255,2.039502319,,6.811999798,2.268841255,21.58200669,,6.922999859,4.306683655,2.066467337,,6.813000202,2.507817739,2.041000283
6.914000034,8.010030084,21.90573959,,6.912000179,10.90413373,21.89894331,,6.912000179,2.266454345,21.89826315,,6.913000107,3.056613194,21.9018889,,6.912000179,6.960718862,21.89917003,,6.912000179,6.540697896,21.89939675,,6.914000034,17.06227651,20.93690532,,6.912000179,18.27902218,21.89713132,,6.913000107,3.337514401,2.070105368,,6.912000179,2.266454345,21.89826315,,7.022999763,4.343111609,2.097070595,,6.913000107,2.525240752,2.069891403
7.013999939,8.017732806,22.22176933,,7.012000084,10.90880404,22.21519977,,7.012000084,2.264740104,22.21474633,,7.013000011,3.058031375,22.21791864,,7.012000084,6.947588017,22.21542649,,7.012000084,6.53543049,22.21610488,,7.013999939,17.09447299,21.24184573,,7.012000084,18.30662575,22.21565321,,7.013000011,3.364809065,2.099852557,,7.012000084,2.264740104,22.21474633,,7.123000145,4.376292507,2.127887818,,7.013000011,2.542300884,2.098782523
